athlete_name,catapult_athlete_id,date,end_time,activity_name,athlete_weight,activity_id,athlete_jersey,start_time,position_name,team_name,month_name,day_name,field_time,bench_time,total_distance,total_duration,peak_player_load,total_player_load,total_2d_player_load,total_slow_player_load,total_1d_fwd_player_load,total_1d_side_player_load,total_1d_up_player_load,velocity_exertion,max_vel,peak_meta_power,equivalent_distance,meterage_per_minute
Jordyn Mariam,f7e75558-805b-459d-b944-ec8d5a5beeac,03/05/2025,1741203439.0,05.03.25 Maintenance,201,0caeedc9-bbe7-4ca7-8137-da5ecec44d33,5,1741199687.0,Central Midfielder,Rice WSOC,March,Wednesday,3738.0,0.0,2.47195,3738.0,5.00893,370.78155,213.826,178.06308,134.50274,138.40382,267.82532,29.46518,16.40686,85.82021,2.82858,63.85576
Piper Biziorek,fb332127-6268-4995-a140-9076566dc702,03/05/2025,1741203439.0,05.03.25 Maintenance,201,0caeedc9-bbe7-4ca7-8137-da5ecec44d33,15,1741199687.0,Central Midfielder,Rice WSOC,March,Wednesday,3738.0,0.0,3.17439,3738.0,5.53019,523.29185,337.66768,181.28878,190.11421,236.12217,344.68951,46.64424,16.54406,83.22554,3.65142,82.00137
Leah Chancey,85ed14d3-34f0-42fc-8477-c03064e998f4,03/03/2025,1741029719.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,23,1741026593.0,Central Midfielder,Rice WSOC,March,Monday,3050.0,0.0,2.24239,3050.0,3.674,365.10636,211.1611,148.0863,123.09116,144.41837,261.93766,31.43962,13.45783,78.45414,2.43684,70.99222
Kirsten Ruf,9a8fba27-951b-4253-aac1-ae31800ac075,03/03/2025,1741030495.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,22,1741026593.0,Goalkeeper,Rice WSOC,March,Monday,3704.0,0.0,1.87844,3704.0,7.42848,342.00436,225.43345,248.43756,139.02167,148.36175,219.3033,14.07952,13.71055,114.02888,2.20336,48.96957
Bailey Peek,1d2f6fbf-8215-4ae2-ae70-ed9d981fcd85,03/03/2025,1741030495.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,6,1741026593.0,Centre Back,Rice WSOC,March,Monday,3704.0,0.0,2.75528,3704.0,4.0881,470.10704,293.34685,204.67305,164.93008,206.40901,317.78356,35.06894,14.46191,70.29221,3.13746,71.82825
Kallie Mckinney,41be207d-131f-472d-a349-6832380579b4,03/03/2025,1741030703.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,27,1741026593.0,Central Midfielder,Rice WSOC,March,Monday,3833.0,0.0,2.85884,3833.0,3.41411,510.57074,300.69449,168.25429,190.77094,190.26466,361.77827,43.95693,12.94163,60.84605,3.0808,72.01962
Kenna Sanders,457dc155-bdf2-48cc-8a59-2f0b4ec42ae2,03/03/2025,1741030495.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,18,1741026593.0,Forward,Rice WSOC,March,Monday,3704.0,0.0,2.72583,3704.0,6.33156,627.22501,423.8202,322.41492,264.15886,269.82243,380.53429,32.35822,12.95858,66.06655,3.13635,71.06054
Jessica Molina,49ee30cf-715d-49d2-bfd4-f208c806a5db,03/03/2025,1741030495.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,16,1741026593.0,Forward,Rice WSOC,March,Monday,3704.0,0.0,2.31469,3704.0,4.113,346.96593,206.0071,170.34464,126.83925,134.22678,247.06565,24.23168,13.68676,73.33862,2.62963,60.3424
Carsyn Martz,5ec6f0de-aa33-44a6-9b7e-676076c27478,03/03/2025,1741030495.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,20,1741027709.0,Full Back,Rice WSOC,March,Monday,2648.99,0.0,2.1171,2649.0,3.13628,330.19226,192.88333,128.37595,116.48858,127.81485,236.77766,27.46116,14.16248,66.28678,2.43177,77.26146
Betty Velkova,8b0cb352-4da9-4349-b147-77a3736ea957,03/03/2025,1741030495.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,19,1741026593.0,Central Midfielder,Rice WSOC,March,Monday,3704.0,0.0,2.9812,3704.0,6.36005,611.6527,366.10601,237.44046,220.36104,242.8761,427.94195,37.93451,14.99254,77.644,3.4062,77.71764
Megan Sweeney,76ec7312-9b6e-4355-a747-4de0c8e2d8b9,03/03/2025,1741030495.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,0,1741026593.0,Goalkeeper,Rice WSOC,March,Monday,3704.0,0.0,2.08035,3704.0,5.34144,391.06434,256.82569,274.18318,170.4414,157.19256,252.04032,15.97868,14.19236,105.53429,2.4322,54.23323
Eileen Albers,943afa05-aaac-4426-ba0c-1ebef4e76cb7,03/03/2025,1741030495.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,12,1741026593.0,Forward,Rice WSOC,March,Monday,3704.0,0.0,2.85978,3704.0,4.31811,477.10524,260.92614,167.82479,163.42319,169.74227,356.46392,33.88334,14.68595,92.71825,3.25784,74.55232
Taylor Rish,81828efc-2855-4216-a0d1-6a7c9201d5a0,03/03/2025,1741030495.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,26,1741026593.0,Central Midfielder,Rice WSOC,March,Monday,3703.98,0.0,2.60353,3704.0,4.55648,448.4786,274.09101,180.17493,168.67627,182.2465,305.78865,30.97502,13.65711,77.95136,3.00319,68.52525
Lilly Reuscher,ad2c003d-9ca2-42b1-bc85-2440ab303b84,03/03/2025,1741030703.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,4,1741026593.0,Centre Back,Rice WSOC,March,Monday,3833.0,0.0,2.24,3833.0,3.50217,376.16944,247.19017,180.63382,148.15845,165.11461,243.39328,32.09137,14.58961,82.29679,2.48103,56.42984
Lauren Pickup,ae01c819-c49a-41ef-aa65-20df1a8a40a9,03/03/2025,1741030495.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,8,1741026593.0,Full Back,Rice WSOC,March,Monday,3704.0,0.0,2.63477,3704.0,4.39463,486.59004,304.51759,218.44898,180.26551,205.15509,328.47229,28.78969,13.0004,81.93295,3.07254,68.68656
Mariana Elizondo,c3d64405-eb5d-4fc0-a8df-06af8ad627bf,03/03/2025,1741030495.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,10,1741026593.0,Central Midfielder,Rice WSOC,March,Monday,3704.0,0.0,2.84824,3704.0,4.12991,597.78203,380.9171,260.05716,230.87974,257.25988,395.42417,36.72255,13.25866,74.78662,3.29034,74.2517
Dayo Tennyson,d0c5a2ec-d0d5-4ae1-bc9f-ae270bfc51e9,03/03/2025,1741030495.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,3,1741026593.0,Wide Midfielder,Rice WSOC,March,Monday,3704.0,0.0,2.44376,3704.0,5.03278,423.0576,243.82745,195.50813,144.70312,166.84556,306.72811,26.25804,14.9927,87.13147,2.8718,63.70708
Camille Quarterman,e710b8f7-8542-490c-80f0-c110cb9ed839,03/03/2025,1741030650.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,33,1741026426.0,Wide Midfielder,Rice WSOC,March,Monday,4228.98,-5.0,2.98058,4229.0,4.52086,540.40973,347.63905,276.80028,213.2944,230.57643,354.61313,36.11447,15.28347,95.33532,3.42255,68.85814
Mia Brumlow,e9141800-8f9c-4a98-8265-2ae17f48913e,03/03/2025,1741030495.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,13,1741026593.0,Central Midfielder,Rice WSOC,March,Monday,3704.0,0.0,2.63568,3704.0,4.02913,446.8015,264.41007,200.58149,159.2378,176.82335,320.42204,31.08846,14.14872,77.04659,3.02383,68.71026
Jordyn Mariam,f7e75558-805b-459d-b944-ec8d5a5beeac,03/03/2025,1741030650.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,5,1741026426.0,Central Midfielder,Rice WSOC,March,Monday,4223.98,0.0,2.70516,4224.0,4.35583,459.58804,301.32481,213.58642,191.25256,191.19343,298.05841,32.45649,14.06101,79.54234,3.15769,62.48187
Piper Biziorek,fb332127-6268-4995-a140-9076566dc702,03/03/2025,1741030495.0,03.03.25 Maintenance,201,24b45527-6319-455c-9e4f-259eaee624ba,15,1741026593.0,Central Midfielder,Rice WSOC,March,Monday,3704.0,0.0,3.35542,3704.0,4.07803,539.02393,291.80936,185.02685,0.0,291.80948,393.07297,51.43905,13.93158,77.32627,3.99933,87.47346
Camille Quarterman,e710b8f7-8542-490c-80f0-c110cb9ed839,02/27/2025,1740692810.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,33,1740689107.0,Wide Midfielder,Rice WSOC,February,Thursday,3584.0,0.0,2.82922,3584.0,4.6034,501.46362,312.72919,238.12693,192.6074,206.13288,340.13832,32.69086,17.82937,108.14605,3.31018,76.22527
Jordyn Mariam,f7e75558-805b-459d-b944-ec8d5a5beeac,02/27/2025,1740692810.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,5,1740689107.0,Central Midfielder,Rice WSOC,February,Thursday,3584.0,0.0,2.7226,3584.0,5.46408,505.12773,322.83544,244.20709,196.85204,213.90113,330.36087,30.27163,15.35574,90.08264,3.13116,73.35267
Bailey Peek,1d2f6fbf-8215-4ae2-ae70-ed9d981fcd85,02/27/2025,1740692810.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,6,1740689107.0,Centre Back,Rice WSOC,February,Thursday,3584.0,0.0,2.76182,3584.0,3.83858,467.56129,283.51046,222.5671,159.55498,198.34652,326.64468,30.20061,15.81888,75.25766,3.12621,74.40944
Kallie Mckinney,41be207d-131f-472d-a349-6832380579b4,02/27/2025,1740691007.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,27,1740689107.0,Central Midfielder,Rice WSOC,February,Thursday,1844.0,0.0,0.92925,1844.0,3.16412,206.75353,184.40178,146.61682,90.53904,140.88608,68.61585,5.86841,13.30097,97.34627,1.11837,48.65984
Kenna Sanders,457dc155-bdf2-48cc-8a59-2f0b4ec42ae2,02/27/2025,1740692810.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,18,1740689107.0,Forward,Rice WSOC,February,Thursday,3584.0,0.0,2.92156,3584.0,4.81334,679.82436,443.40743,289.71022,258.03308,303.15415,432.64252,36.44494,13.36089,64.97202,3.32152,78.71309
Carsyn Martz,5ec6f0de-aa33-44a6-9b7e-676076c27478,02/27/2025,1740692810.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,20,1740689107.0,Full Back,Rice WSOC,February,Thursday,3584.0,0.0,2.71957,3584.0,4.21335,442.43369,253.35607,194.28248,152.29116,169.18599,323.11894,31.47501,15.66431,96.16495,3.09439,73.27107
Sophie Zhang,713ce913-8f9b-41cb-b395-b08e3e69186f,02/27/2025,1740692810.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,9,1740689107.0,Forward,Rice WSOC,February,Thursday,3584.0,0.0,2.73118,3584.0,4.40243,585.11894,389.76144,294.10537,218.91136,272.2644,368.95077,29.32166,15.74805,91.20406,3.16405,73.58396
Megan Sweeney,76ec7312-9b6e-4355-a747-4de0c8e2d8b9,02/27/2025,1740692810.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,30,1740689107.0,Goalkeeper,Rice WSOC,February,Thursday,3584.0,0.0,2.20083,3584.0,7.22515,379.47236,240.90078,231.93876,162.93605,143.9203,253.91556,18.65511,14.96573,79.9187,2.54459,59.29503
Taylor Rish,81828efc-2855-4216-a0d1-6a7c9201d5a0,02/27/2025,1740692810.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,26,1740689107.0,Central Midfielder,Rice WSOC,February,Thursday,3584.0,0.0,2.58304,3584.0,5.01827,450.95895,264.28842,201.22364,157.45374,178.23905,319.57329,29.70039,15.17883,100.93443,2.9467,69.59267
Betty Velkova,8b0cb352-4da9-4349-b147-77a3736ea957,02/27/2025,1740692810.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,19,1740689107.0,Central Midfielder,Rice WSOC,February,Thursday,3584.0,0.0,2.89909,3584.0,4.83527,561.5862,334.69829,220.79462,211.27099,211.72919,397.91699,35.96794,15.59948,76.81631,3.31391,78.10768
Eileen Albers,943afa05-aaac-4426-ba0c-1ebef4e76cb7,02/27/2025,1740692810.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,12,1740689107.0,Forward,Rice WSOC,February,Thursday,3584.0,0.0,2.67411,3584.0,4.4617,449.95095,240.45066,198.80163,148.4191,157.86306,339.53964,30.92914,15.77679,94.84526,3.08262,72.04632
Kirsten Ruf,9a8fba27-951b-4253-aac1-ae31800ac075,02/27/2025,1740692810.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,22,1740689107.0,Goalkeeper,Rice WSOC,February,Thursday,3584.0,0.0,2.01037,3584.0,5.13498,347.51424,219.10329,211.95014,137.83065,140.8539,233.8988,13.29102,16.28884,81.95102,2.35094,54.16375
Lilly Reuscher,ad2c003d-9ca2-42b1-bc85-2440ab303b84,02/27/2025,1740691007.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,29,1740689107.0,Centre Back,Rice WSOC,February,Thursday,1844.0,0.0,0.8716,1844.0,4.25243,174.78027,106.39411,122.69709,63.43861,71.36107,121.72361,5.88987,16.02232,83.85254,1.03692,45.64097
Lauren Pickup,ae01c819-c49a-41ef-aa65-20df1a8a40a9,02/27/2025,1740692810.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,8,1740689107.0,Full Back,Rice WSOC,February,Thursday,3584.0,0.0,2.75281,3584.0,3.38573,500.04001,305.30828,236.92359,180.42525,206.98793,345.68369,32.28656,14.93096,97.23668,3.17186,74.1667
Mariana Elizondo,c3d64405-eb5d-4fc0-a8df-06af8ad627bf,02/27/2025,1740692810.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,10,1740689107.0,Central Midfielder,Rice WSOC,February,Thursday,3584.0,0.0,3.00053,3584.0,6.00455,663.31305,420.05443,269.22277,251.9791,286.83366,440.95584,41.49422,15.03144,81.04457,3.46081,80.84064
Dayo Tennyson,d0c5a2ec-d0d5-4ae1-bc9f-ae270bfc51e9,02/27/2025,1740692810.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,35,1740689107.0,Wide Midfielder,Rice WSOC,February,Thursday,3584.0,0.0,2.57297,3584.0,5.741,516.32988,305.83938,261.89407,175.60374,211.53439,355.87194,27.87115,16.40051,107.69094,3.03391,69.32143
Piper Biziorek,fb332127-6268-4995-a140-9076566dc702,02/27/2025,1740692810.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,15,1740689107.0,Central Midfielder,Rice WSOC,February,Thursday,3584.0,0.0,3.34081,3584.0,4.57689,520.20131,264.92159,178.14136,0.0008,264.9216,390.58933,50.10285,16.13472,95.95479,3.95514,90.00856
Mia Brumlow,e9141800-8f9c-4a98-8265-2ae17f48913e,02/27/2025,1740692810.0,27.02.25 Fitness,201,5e8047cf-86aa-42ba-a0a6-b5681bd65abd,13,1740689107.0,Central Midfielder,Rice WSOC,February,Thursday,3584.0,0.0,2.60368,3584.0,4.2299,460.37015,268.57888,213.13488,162.06662,179.84229,332.98514,29.11358,15.39273,92.36268,3.00165,70.14885
Camille Quarterman,e710b8f7-8542-490c-80f0-c110cb9ed839,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,33,1740516287.0,Wide Midfielder,Rice WSOC,February,Tuesday,3753.0,0.0,2.69083,3753.0,4.28371,462.83978,285.06418,216.54377,175.64996,188.07705,319.55068,33.26158,16.71383,100.15692,3.10613,69.23211
Piper Biziorek,fb332127-6268-4995-a140-9076566dc702,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,15,1740516287.0,Central Midfielder,Rice WSOC,February,Tuesday,3753.0,0.0,2.83416,3753.0,3.38402,422.14452,214.77259,160.6626,0.00495,214.77185,316.54879,38.58001,15.65577,79.86536,3.31285,72.91985
Jordyn Mariam,f7e75558-805b-459d-b944-ec8d5a5beeac,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,5,1740517600.0,Central Midfielder,Rice WSOC,February,Tuesday,2460.98,0.0,1.66944,2461.0,5.35429,327.64558,213.15935,150.45967,122.14835,148.00023,208.32434,18.27583,13.96327,60.20584,1.89725,66.47528
Bailey Peek,1d2f6fbf-8215-4ae2-ae70-ed9d981fcd85,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,6,1740516287.0,Centre Back,Rice WSOC,February,Tuesday,3753.0,0.0,2.76768,3753.0,3.94254,473.8391,302.08567,227.05604,164.22929,217.04962,308.33018,31.79544,14.87295,68.54475,3.07381,71.20937
Kenna Sanders,457dc155-bdf2-48cc-8a59-2f0b4ec42ae2,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,18,1740516287.0,Forward,Rice WSOC,February,Tuesday,3753.0,0.0,2.74295,3753.0,5.60089,629.7619,418.97538,301.85433,255.87399,271.281,393.52972,35.63538,13.96802,66.89105,3.10313,70.57306
Sophie Zhang,713ce913-8f9b-41cb-b395-b08e3e69186f,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,9,1740516287.0,Forward,Rice WSOC,February,Tuesday,3752.99,0.0,2.03381,3753.0,6.3059,439.26459,291.22905,256.77824,163.0522,203.25429,276.67072,18.59464,15.30543,82.31214,2.34721,52.87805
Megan Sweeney,76ec7312-9b6e-4355-a747-4de0c8e2d8b9,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,30,1740516287.0,Goalkeeper,Rice WSOC,February,Tuesday,3753.0,0.0,2.15394,3753.0,6.29327,402.05052,256.88733,258.94624,167.68338,159.72408,266.8131,18.31068,15.00829,70.36763,2.48547,55.41859
Taylor Rish,81828efc-2855-4216-a0d1-6a7c9201d5a0,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,26,1740516287.0,Central Midfielder,Rice WSOC,February,Tuesday,3753.0,0.0,2.38104,3753.0,4.52264,410.22989,234.17012,191.39931,132.1326,164.55329,292.71106,21.77354,14.49519,75.65839,2.74308,61.26171
Leah Chancey,85ed14d3-34f0-42fc-8477-c03064e998f4,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,23,1740516287.0,Central Midfielder,Rice WSOC,February,Tuesday,3753.0,0.0,2.00025,3753.0,4.9852,348.03474,207.89216,191.24213,121.70168,141.21623,241.47843,18.09485,14.81205,73.4743,2.22623,51.46429
Betty Velkova,8b0cb352-4da9-4349-b147-77a3736ea957,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,19,1740516287.0,Central Midfielder,Rice WSOC,February,Tuesday,3753.0,0.0,2.84693,3753.0,6.96059,555.73425,329.66109,256.08097,204.80837,213.73791,392.46121,29.35923,15.39395,77.69247,3.20634,73.24833
Eileen Albers,943afa05-aaac-4426-ba0c-1ebef4e76cb7,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,12,1740516287.0,Forward,Rice WSOC,February,Tuesday,3753.0,0.0,2.44091,3753.0,4.66527,440.13921,247.59844,192.8698,155.3842,160.28696,325.43585,26.31954,16.13915,92.31487,2.80705,62.80203
Kirsten Ruf,9a8fba27-951b-4253-aac1-ae31800ac075,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,22,1740516287.0,Goalkeeper,Rice WSOC,February,Tuesday,3753.0,0.0,2.02048,3753.0,5.73088,376.81114,236.16033,239.41376,145.2045,155.71162,254.00145,14.095,15.33657,72.73972,2.36036,51.9847
Lilly Reuscher,ad2c003d-9ca2-42b1-bc85-2440ab303b84,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,29,1740516287.0,Centre Back,Rice WSOC,February,Tuesday,3753.0,0.0,2.21747,3753.0,3.82259,397.82428,241.90735,205.02859,132.17692,172.97606,277.58935,19.0007,15.83053,80.38129,2.5194,57.05306
Lauren Pickup,ae01c819-c49a-41ef-aa65-20df1a8a40a9,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,8,1740516287.0,Full Back,Rice WSOC,February,Tuesday,3753.0,0.0,2.51321,3753.0,3.73534,460.03799,286.59381,240.80888,162.06515,199.41576,313.77511,26.69157,15.27809,77.70414,2.82614,64.66223
Mariana Elizondo,c3d64405-eb5d-4fc0-a8df-06af8ad627bf,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,10,1740516287.0,Central Midfielder,Rice WSOC,February,Tuesday,3753.0,0.0,2.59444,3753.0,3.94881,484.96706,268.62005,218.94728,166.5561,175.40739,356.62021,29.25072,14.78157,78.67757,2.96232,66.75215
Dayo Tennyson,d0c5a2ec-d0d5-4ae1-bc9f-ae270bfc51e9,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,35,1740516287.0,Wide Midfielder,Rice WSOC,February,Tuesday,3753.0,0.0,2.26339,3753.0,4.43037,458.10721,281.95797,246.56625,159.50382,198.04675,308.1823,23.40396,15.35598,91.94678,2.59166,58.2347
Mia Brumlow,e9141800-8f9c-4a98-8265-2ae17f48913e,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,13,1740516287.0,Central Midfielder,Rice WSOC,February,Tuesday,3753.0,0.0,2.61679,3753.0,5.05216,443.9191,254.7383,192.0087,152.93295,170.63649,325.10853,26.80362,15.25049,81.22244,3.00023,67.32726
Carsyn Martz,5ec6f0de-aa33-44a6-9b7e-676076c27478,02/25/2025,1740520122.0,25.02.25 Maintenance,201,12dd2edf-ae67-463e-8737-e262fc617aca,20,1740516287.0,Full Back,Rice WSOC,February,Tuesday,3753.0,0.0,2.65614,3753.0,4.03136,416.2373,237.42694,205.64407,138.6436,162.00192,303.556,25.74838,14.86368,75.7729,2.96402,68.33973
Betty Velkova,8b0cb352-4da9-4349-b147-77a3736ea957,02/20/2025,1740086821.0,20.02.25 Maintenance,201,4bbbe0fd-1e71-4a97-8021-470ef130e902,19,1740085709.0,Central Midfielder,Rice WSOC,February,Thursday,1111.98,0.0,0.41478,1112.0,4.5863,102.82288,63.16855,42.76958,39.23672,40.93921,70.39139,5.54647,11.55274,55.00354,0.49931,37.71999
Bailey Peek,1d2f6fbf-8215-4ae2-ae70-ed9d981fcd85,02/20/2025,1740086821.0,20.02.25 Maintenance,201,4bbbe0fd-1e71-4a97-8021-470ef130e902,6,1740084532.0,Centre Back,Rice WSOC,February,Thursday,2213.0,0.0,1.88341,2213.0,3.20429,323.38671,197.96632,164.79862,111.94246,139.08655,218.29133,20.11054,14.66725,65.71705,2.13021,82.17948
Kallie Mckinney,41be207d-131f-472d-a349-6832380579b4,02/20/2025,1740086828.0,20.02.25 Maintenance,201,4bbbe0fd-1e71-4a97-8021-470ef130e902,27,1740084532.0,Central Midfielder,Rice WSOC,February,Thursday,2293.0,0.0,2.53535,2293.0,3.55254,400.80548,257.72222,72.44952,197.9547,125.76151,262.66008,45.73878,10.33567,43.85781,2.57626,106.76625
Carsyn Martz,5ec6f0de-aa33-44a6-9b7e-676076c27478,02/20/2025,1740086821.0,20.02.25 Maintenance,201,4bbbe0fd-1e71-4a97-8021-470ef130e902,20,1740084532.0,Full Back,Rice WSOC,February,Thursday,2213.0,0.0,1.71956,2213.0,4.22264,275.84284,159.50668,141.71062,94.75266,107.90633,199.93972,18.59956,15.15131,66.45403,2.00049,75.03007
Sophie Zhang,713ce913-8f9b-41cb-b395-b08e3e69186f,02/20/2025,1740086821.0,20.02.25 Maintenance,201,4bbbe0fd-1e71-4a97-8021-470ef130e902,9,1740084532.0,Forward,Rice WSOC,February,Thursday,2213.0,0.0,1.53742,2213.0,4.08639,276.22939,165.05555,149.63767,101.39969,108.24037,193.547,17.62889,15.35532,78.17599,1.81926,67.08296
Megan Sweeney,76ec7312-9b6e-4355-a747-4de0c8e2d8b9,02/20/2025,1740086821.0,20.02.25 Maintenance,201,4bbbe0fd-1e71-4a97-8021-470ef130e902,0,1740084532.0,Goalkeeper,Rice WSOC,February,Thursday,2213.0,0.0,1.38206,2213.0,5.16503,254.60187,162.25355,179.55286,105.13623,101.33092,168.42975,11.09346,15.01718,98.18497,1.61138,60.30399
Taylor Rish,81828efc-2855-4216-a0d1-6a7c9201d5a0,02/20/2025,1740086821.0,20.02.25 Maintenance,201,4bbbe0fd-1e71-4a97-8021-470ef130e902,26,1740084532.0,Central Midfielder,Rice WSOC,February,Thursday,2213.0,0.0,1.48201,2213.0,5.44391,268.3516,160.95703,147.03099,93.30249,111.38942,187.67963,15.19873,14.64935,73.67912,1.73785,64.6649
Piper Biziorek,fb332127-6268-4995-a140-9076566dc702,02/20/2025,1740086821.0,20.02.25 Maintenance,201,4bbbe0fd-1e71-4a97-8021-470ef130e902,15,1740084532.0,Central Midfielder,Rice WSOC,February,Thursday,2213.0,0.0,2.04838,2213.0,3.54796,391.68942,202.72528,170.95299,0.0,202.72559,292.20191,24.44749,15.71956,83.41956,2.46761,89.37761
Jordyn Mariam,f7e75558-805b-459d-b944-ec8d5a5beeac,02/20/2025,1740086821.0,20.02.25 Maintenance,201,4bbbe0fd-1e71-4a97-8021-470ef130e902,5,1740084532.0,Central Midfielder,Rice WSOC,February,Thursday,2213.0,0.0,1.64271,2213.0,4.48025,284.26054,166.64736,151.66393,105.74922,106.05073,201.62807,16.73491,15.5358,79.05595,1.88374,71.67701
Mia Brumlow,e9141800-8f9c-4a98-8265-2ae17f48913e,02/20/2025,1740086821.0,20.02.25 Maintenance,201,4bbbe0fd-1e71-4a97-8021-470ef130e902,13,1740084532.0,Central Midfielder,Rice WSOC,February,Thursday,2213.0,0.0,1.61522,2213.0,3.54916,248.4869,141.2006,134.87814,86.93525,92.07546,183.61003,14.74302,15.45633,76.52018,1.88232,70.47739
Camille Quarterman,e710b8f7-8542-490c-80f0-c110cb9ed839,02/20/2025,1740086821.0,20.02.25 Maintenance,201,4bbbe0fd-1e71-4a97-8021-470ef130e902,33,1740084532.0,Wide Midfielder,Rice WSOC,February,Thursday,2213.0,0.0,1.86563,2213.0,3.73676,273.89103,166.83659,138.88718,107.54489,105.68588,191.38628,21.43514,17.3372,90.93707,2.20987,81.40371
Dayo Tennyson,d0c5a2ec-d0d5-4ae1-bc9f-ae270bfc51e9,02/20/2025,1740086821.0,20.02.25 Maintenance,201,4bbbe0fd-1e71-4a97-8021-470ef130e902,3,1740084532.0,Wide Midfielder,Rice WSOC,February,Thursday,2213.0,0.0,1.53858,2213.0,4.76537,308.04546,178.27922,170.6762,105.28488,122.18304,218.45406,16.33806,15.51228,82.49634,1.79427,67.13334
